acd_name,openalex_author_id,openalex_work_id,author_position,is_corresponding,_link_key
Dr Andrew Campbell Satchell,A5085949418,W4379094492,middle,False,Dr Andrew Campbell Satchell|W4379094492
Dr Andrew Campbell Satchell,A5085949418,W2768078668,middle,False,Dr Andrew Campbell Satchell|W2768078668
Dr Andrew Campbell Satchell,A5085949418,W2077357376,last,False,Dr Andrew Campbell Satchell|W2077357376
Dr Andrew Peter Jevtic,A5111467713,W1599550648,last,False,Dr Andrew Peter Jevtic|W1599550648
Dr Andrew Peter Jevtic,A5111467713,W2168107949,first,True,Dr Andrew Peter Jevtic|W2168107949
Dr Andrew Peter Jevtic,A5111467713,W1991587795,first,True,Dr Andrew Peter Jevtic|W1991587795
Dr Andrew Peter Jevtic,A5111467713,W2092228760,first,True,Dr Andrew Peter Jevtic|W2092228760
Dr Andrew Peter Jevtic,A5111467713,W2421925621,last,False,Dr Andrew Peter Jevtic|W2421925621
Dr Andrew Peter Jevtic,A5111467713,W2073551612,last,False,Dr Andrew Peter Jevtic|W2073551612
Dr Andrew William Swarbrick,A5028545621,W3186014945,first,False,Dr Andrew William Swarbrick|W3186014945
Dr Andrew William Swarbrick,A5028545621,W2617211561,first,False,Dr Andrew William Swarbrick|W2617211561
Dr Andrew William Swarbrick,A5028545621,W2758664170,first,False,Dr Andrew William Swarbrick|W2758664170
Dr Anes  Yang,A5062515634,W2965246258,last,False,Dr Anes  Yang|W2965246258
Dr Anes  Yang,A5062515634,W4324129496,middle,False,Dr Anes  Yang|W4324129496
Dr Anes  Yang,A5062515634,W1950295481,middle,False,Dr Anes  Yang|W1950295481
Dr Anes  Yang,A5062515634,W2952678668,middle,False,Dr Anes  Yang|W2952678668
Dr Anes  Yang,A5062515634,W2953809537,first,False,Dr Anes  Yang|W2953809537
Dr Anes  Yang,A5062515634,W4225287756,middle,False,Dr Anes  Yang|W4225287756
Dr Anes  Yang,A5062515634,W2518162452,middle,False,Dr Anes  Yang|W2518162452
Dr Anes  Yang,A5062515634,W2972335125,middle,False,Dr Anes  Yang|W2972335125
Dr Anes  Yang,A5062515634,W2940497125,first,True,Dr Anes  Yang|W2940497125
Dr Anes  Yang,A5062515634,W4225378164,middle,False,Dr Anes  Yang|W4225378164
Dr Anes  Yang,A5062515634,W2793540258,middle,False,Dr Anes  Yang|W2793540258
Dr Anes  Yang,A5062515634,W2887151381,middle,False,Dr Anes  Yang|W2887151381
Dr Anes  Yang,A5062515634,W2799929798,first,False,Dr Anes  Yang|W2799929798
Dr Anes  Yang,A5062515634,W2937221967,first,True,Dr Anes  Yang|W2937221967
Dr Anes  Yang,A5062515634,W3041216673,middle,False,Dr Anes  Yang|W3041216673
Dr Anes  Yang,A5062515634,W2963543787,first,False,Dr Anes  Yang|W2963543787
Dr Anes  Yang,A5062515634,W4295910731,middle,False,Dr Anes  Yang|W4295910731
Dr Anes  Yang,A5062515634,W4386254771,middle,False,Dr Anes  Yang|W4386254771
Dr Anes  Yang,A5062515634,W2440378860,middle,False,Dr Anes  Yang|W2440378860
Dr Anes  Yang,A5062515634,W2969265571,middle,False,Dr Anes  Yang|W2969265571
Dr Anes  Yang,A5062515634,W2969882270,first,False,Dr Anes  Yang|W2969882270
Dr Anes  Yang,A5062515634,W2980753506,first,True,Dr Anes  Yang|W2980753506
Dr Anes  Yang,A5062515634,W3115330149,middle,False,Dr Anes  Yang|W3115330149
Dr Anes  Yang,A5062515634,W2910348291,first,False,Dr Anes  Yang|W2910348291
Dr Anes  Yang,A5062515634,W3016254171,first,False,Dr Anes  Yang|W3016254171
Dr Anes  Yang,A5062515634,W2915053430,first,False,Dr Anes  Yang|W2915053430
Dr Anes  Yang,A5062515634,W2885323695,first,True,Dr Anes  Yang|W2885323695
Dr Anes  Yang,A5062515634,W2767682061,first,False,Dr Anes  Yang|W2767682061
Dr Anes  Yang,A5062515634,W2802692855,middle,False,Dr Anes  Yang|W2802692855
Dr Anes  Yang,A5062515634,W2802904674,middle,False,Dr Anes  Yang|W2802904674
Dr Anes  Yang,A5062515634,W3014377063,middle,False,Dr Anes  Yang|W3014377063
Dr Anes  Yang,A5062515634,W3202037057,first,False,Dr Anes  Yang|W3202037057
Dr Anes  Yang,A5062515634,W4361004045,middle,False,Dr Anes  Yang|W4361004045
Dr Angelica  Tjokrowidjaja,A5089133510,W3016347071,middle,False,Dr Angelica  Tjokrowidjaja|W3016347071
Dr Anina Kaisli-Maaria Fitzgibbon,A5087893215,W7126209965,middle,False,Dr Anina Kaisli-Maaria Fitzgibbon|W7126209965
Dr Anina Kaisli-Maaria Fitzgibbon,A5087893215,W1971550141,middle,False,Dr Anina Kaisli-Maaria Fitzgibbon|W1971550141
Dr Anina Kaisli-Maaria Fitzgibbon,A5087893215,W2601971994,middle,False,Dr Anina Kaisli-Maaria Fitzgibbon|W2601971994
Dr Anina Kaisli-Maaria Fitzgibbon,A5087893215,W4250126567,middle,False,Dr Anina Kaisli-Maaria Fitzgibbon|W4250126567
Dr Anita  Patel,A5101732204,W2076861692,middle,False,Dr Anita  Patel|W2076861692
Dr Anita  Patel,A5101732204,W2012812362,first,False,Dr Anita  Patel|W2012812362
Dr Anita  Patel,A5101732204,W2079995465,first,False,Dr Anita  Patel|W2079995465
Dr Anita  Patel,A5101732204,W2148184686,first,False,Dr Anita  Patel|W2148184686
Dr Anita  Patel,A5101732204,W1969220045,middle,False,Dr Anita  Patel|W1969220045
Dr Anita  Patel,A5101732204,W1989938201,first,False,Dr Anita  Patel|W1989938201
Dr Anita  Patel,A5101732204,W2087130337,middle,False,Dr Anita  Patel|W2087130337
Dr Anita  Patel,A5101732204,W1975083023,first,False,Dr Anita  Patel|W1975083023
Dr Anita  Patel,A5101732204,W2065259406,first,False,Dr Anita  Patel|W2065259406
Dr Anita  Patel,A5101732204,W2063206176,first,False,Dr Anita  Patel|W2063206176
Dr Anita  Patel,A5101732204,W2116639264,first,True,Dr Anita  Patel|W2116639264
Dr Anita  Patel,A5101732204,W2040851508,first,True,Dr Anita  Patel|W2040851508
Dr Anita  Patel,A5101732204,W2582613570,first,True,Dr Anita  Patel|W2582613570
Dr Anita  Patel,A5101732204,W4364354603,middle,False,Dr Anita  Patel|W4364354603
Dr Anita  Patel,A5101732204,W2118448039,first,False,Dr Anita  Patel|W2118448039
Dr Anita  Patel,A5101732204,W2071227377,first,False,Dr Anita  Patel|W2071227377
Dr Anita  Patel,A5101732204,W1994834415,first,False,Dr Anita  Patel|W1994834415
Dr Anita  Patel,A5101732204,W624739846,first,False,Dr Anita  Patel|W624739846
Dr Anita  Patel,A5101732204,W2414907925,first,False,Dr Anita  Patel|W2414907925
Dr Anita  Patel,A5101732204,W2916227178,first,True,Dr Anita  Patel|W2916227178
Dr Anita  Patel,A5101732204,W2806054060,first,True,Dr Anita  Patel|W2806054060
Dr Anita  Patel,A5101732204,W2324430538,first,False,Dr Anita  Patel|W2324430538
Dr Anita  Patel,A5101732204,W321025470,first,False,Dr Anita  Patel|W321025470
Dr Anita  Patel,A5101732204,W2612446905,first,False,Dr Anita  Patel|W2612446905
Dr Anita  Patel,A5101732204,W1945751777,first,False,Dr Anita  Patel|W1945751777
Dr Anita  Patel,A5101732204,W1540285162,first,False,Dr Anita  Patel|W1540285162
Dr Anita  Patel,A5101732204,W1836223895,first,True,Dr Anita  Patel|W1836223895
Dr Anita  Patel,A5101732204,W1973744166,first,True,Dr Anita  Patel|W1973744166
Dr Anita  Patel,A5101732204,W2027165332,first,True,Dr Anita  Patel|W2027165332
Dr Anita  Patel,A5101732204,W2048501440,first,True,Dr Anita  Patel|W2048501440
Dr Anita  Patel,A5101732204,W2155171557,first,True,Dr Anita  Patel|W2155171557
Dr Anita  Patel,A5101732204,W2164078834,first,True,Dr Anita  Patel|W2164078834
Dr Anita  Patel,A5101732204,W2262705535,first,True,Dr Anita  Patel|W2262705535
Dr Anita  Patel,A5101732204,W2288914265,first,True,Dr Anita  Patel|W2288914265
Dr Anita  Patel,A5101732204,W2952443367,middle,False,Dr Anita  Patel|W2952443367
Dr Anita  Patel,A5101732204,W3007967133,middle,False,Dr Anita  Patel|W3007967133
Dr Anita  Patel,A5101732204,W3184177909,last,False,Dr Anita  Patel|W3184177909
Dr Anita  Patel,A5101732204,W4244707365,first,False,Dr Anita  Patel|W4244707365
Dr Anita  Patel,A5101732204,W4406187031,last,False,Dr Anita  Patel|W4406187031
Dr Anita  Patel,A5101732204,W4411617006,middle,False,Dr Anita  Patel|W4411617006
Dr Anita  Patel,A5101732204,W4412850751,middle,False,Dr Anita  Patel|W4412850751
Dr Anita  Patel,A5101732204,W4412850782,middle,False,Dr Anita  Patel|W4412850782
Dr Anita  Patel,A5101732204,W7134047764,middle,False,Dr Anita  Patel|W7134047764
Dr Anita Lee Lasocki,A5067871273,W1568259029,first,True,Dr Anita Lee Lasocki|W1568259029
Dr Anita Lee Lasocki,A5067871273,W4205144053,last,False,Dr Anita Lee Lasocki|W4205144053
Dr Anita Lee Lasocki,A5067871273,W1855788659,first,False,Dr Anita Lee Lasocki|W1855788659
Dr Anita Lee Lasocki,A5067871273,W1600654858,first,True,Dr Anita Lee Lasocki|W1600654858
Dr Anita Lee Lasocki,A5067871273,W3182622453,last,False,Dr Anita Lee Lasocki|W3182622453
Dr Anita Lee Lasocki,A5067871273,W4404554537,last,False,Dr Anita Lee Lasocki|W4404554537
Dr Ann Radha Boyapati,A5087756316,W1670195678,first,True,Dr Ann Radha Boyapati|W1670195678
Dr Ann Radha Boyapati,A5087756316,W1892896321,first,True,Dr Ann Radha Boyapati|W1892896321
Dr Ann Radha Boyapati,A5087756316,W23899566,first,False,Dr Ann Radha Boyapati|W23899566
Dr Ann Radha Boyapati,A5087756316,W4225418282,last,False,Dr Ann Radha Boyapati|W4225418282
Dr Ann Radha Boyapati,A5087756316,W2105649925,middle,False,Dr Ann Radha Boyapati|W2105649925
Dr Ann Radha Boyapati,A5087756316,W4413470179,last,False,Dr Ann Radha Boyapati|W4413470179
Dr Anna  Braue,A5055259312,W1965067356,middle,False,Dr Anna  Braue|W1965067356
Dr Anna  Braue,A5055259312,W2142492917,middle,False,Dr Anna  Braue|W2142492917
Dr Anna  Braue,A5055259312,W1987202072,middle,False,Dr Anna  Braue|W1987202072
Dr Anna  Braue,A5055259312,W1966366594,first,True,Dr Anna  Braue|W1966366594
Dr Anna  Braue,A5055259312,W1968682578,middle,False,Dr Anna  Braue|W1968682578
Dr Anna  Braue,A5055259312,W1993878351,middle,False,Dr Anna  Braue|W1993878351
Dr Anna  Braue,A5055259312,W1846346306,last,False,Dr Anna  Braue|W1846346306
Dr Anna  Braue,A5055259312,W2783074477,middle,False,Dr Anna  Braue|W2783074477
Dr Anna  Braue,A5055259312,W2156150824,middle,False,Dr Anna  Braue|W2156150824
Dr Anna  Braue,A5055259312,W2800819901,middle,False,Dr Anna  Braue|W2800819901
Dr Anna  Braue,A5055259312,W2051841072,first,True,Dr Anna  Braue|W2051841072
Dr Anna  Braue,A5055259312,W2101117054,last,False,Dr Anna  Braue|W2101117054
Dr Anna  Braue,A5055259312,W4401200752,middle,False,Dr Anna  Braue|W4401200752
Dr Anna  Braue,A5055259312,W2098080227,middle,False,Dr Anna  Braue|W2098080227
Dr Anna  Braue,A5055259312,W2963758161,middle,False,Dr Anna  Braue|W2963758161
Dr Anna  Braue,A5055259312,W3008900665,middle,False,Dr Anna  Braue|W3008900665
Dr Anna  Braue,A5055259312,W2105649925,middle,False,Dr Anna  Braue|W2105649925
Dr Anna  Braue,A5055259312,W2970213028,middle,False,Dr Anna  Braue|W2970213028
Dr Annabel Irene Stevenson,A5111284685,W4400055157,last,False,Dr Annabel Irene Stevenson|W4400055157
Dr Annabel Irene Stevenson,A5111284685,W4401426856,last,False,Dr Annabel Irene Stevenson|W4401426856
Dr Annabel Irene Stevenson,A5111284685,W4408808718,last,False,Dr Annabel Irene Stevenson|W4408808718
Dr Annabel Irene Stevenson,A5111284685,W4409065741,last,True,Dr Annabel Irene Stevenson|W4409065741
Dr Annabel Irene Stevenson,A5111284685,W4410702476,middle,False,Dr Annabel Irene Stevenson|W4410702476
Dr Annabel Irene Stevenson,A5111284685,W4413257984,last,False,Dr Annabel Irene Stevenson|W4413257984
Dr Annabel Irene Stevenson,A5111284685,W7129045652,last,False,Dr Annabel Irene Stevenson|W7129045652
Dr Anne Rosemary Halbert,A5110509081,W3186573778,middle,False,Dr Anne Rosemary Halbert|W3186573778
Dr Anne Rosemary Halbert,A5110509081,W1829835490,last,False,Dr Anne Rosemary Halbert|W1829835490
Dr Anne Rosemary Halbert,A5110509081,W1527180777,middle,False,Dr Anne Rosemary Halbert|W1527180777
Dr Anne Rosemary Halbert,A5110509081,W2080525080,first,False,Dr Anne Rosemary Halbert|W2080525080
Dr Anne Rosemary Halbert,A5110509081,W1963688434,first,True,Dr Anne Rosemary Halbert|W1963688434
Dr Anne Rosemary Halbert,A5110509081,W1990954164,middle,False,Dr Anne Rosemary Halbert|W1990954164
Dr Anne Rosemary Halbert,A5110509081,W2132478148,first,False,Dr Anne Rosemary Halbert|W2132478148
Dr Anne Rosemary Halbert,A5110509081,W1701837433,middle,False,Dr Anne Rosemary Halbert|W1701837433
Dr Anne Rosemary Halbert,A5110509081,W2593538788,middle,False,Dr Anne Rosemary Halbert|W2593538788
Dr Anne Rosemary Halbert,A5110509081,W1968011895,middle,False,Dr Anne Rosemary Halbert|W1968011895
Dr Anne Rosemary Halbert,A5110509081,W1523325609,last,False,Dr Anne Rosemary Halbert|W1523325609
Dr Anne Rosemary Halbert,A5110509081,W2769912434,last,False,Dr Anne Rosemary Halbert|W2769912434
Dr Anne Rosemary Halbert,A5110509081,W2522087435,middle,False,Dr Anne Rosemary Halbert|W2522087435
Dr Anne Rosemary Halbert,A5110509081,W2974209459,last,False,Dr Anne Rosemary Halbert|W2974209459
Dr Anne Rosemary Halbert,A5110509081,W2076713523,middle,False,Dr Anne Rosemary Halbert|W2076713523
Dr Anne Rosemary Halbert,A5110509081,W1970643933,last,False,Dr Anne Rosemary Halbert|W1970643933
Dr Anne Rosemary Halbert,A5110509081,W2035115393,first,False,Dr Anne Rosemary Halbert|W2035115393
Dr Anne Rosemary Halbert,A5110509081,W2617211561,last,True,Dr Anne Rosemary Halbert|W2617211561
Dr Anne Rosemary Halbert,A5110509081,W4294568038,middle,False,Dr Anne Rosemary Halbert|W4294568038
Dr Anne Rosemary Halbert,A5110509081,W2144219222,middle,False,Dr Anne Rosemary Halbert|W2144219222
Dr Anne Rosemary Halbert,A5110509081,W2561660828,middle,False,Dr Anne Rosemary Halbert|W2561660828
Dr Anne Rosemary Halbert,A5110509081,W4394914416,middle,False,Dr Anne Rosemary Halbert|W4394914416
Dr Anne Rosemary Halbert,A5110509081,W2074332765,last,False,Dr Anne Rosemary Halbert|W2074332765
Dr Anne Rosemary Halbert,A5110509081,W4249175126,first,True,Dr Anne Rosemary Halbert|W4249175126
Dr Anne Rosemary Halbert,A5110509081,W4253666279,last,False,Dr Anne Rosemary Halbert|W4253666279
Dr Anne Rosemary Halbert,A5110509081,W2332908651,first,True,Dr Anne Rosemary Halbert|W2332908651
Dr Anne Rosemary Halbert,A5110509081,W1981857094,last,True,Dr Anne Rosemary Halbert|W1981857094
Dr Anne Rosemary Halbert,A5110509081,W3017688272,middle,False,Dr Anne Rosemary Halbert|W3017688272
Dr Anne Rosemary Halbert,A5110509081,W1972306694,last,False,Dr Anne Rosemary Halbert|W1972306694
Dr Anne Rosemary Halbert,A5110509081,W2044601209,first,False,Dr Anne Rosemary Halbert|W2044601209
Dr Anne Rosemary Halbert,A5110509081,W2612317850,middle,False,Dr Anne Rosemary Halbert|W2612317850
Dr Anne Rosemary Halbert,A5110509081,W2737642350,first,True,Dr Anne Rosemary Halbert|W2737642350
Dr Anne Rosemary Halbert,A5110509081,W4211121346,first,True,Dr Anne Rosemary Halbert|W4211121346
Dr Anne Rosemary Halbert,A5110509081,W4235824133,first,False,Dr Anne Rosemary Halbert|W4235824133
Dr Anne Rosemary Halbert,A5110509081,W4247299186,middle,False,Dr Anne Rosemary Halbert|W4247299186
Dr Anne Rosemary Halbert,A5110509081,W4408070431,first,True,Dr Anne Rosemary Halbert|W4408070431
Dr Anne Rosemary Halbert,A5110509081,W4413800921,last,True,Dr Anne Rosemary Halbert|W4413800921
Dr Anne Rosemary Halbert,A5110509081,W567612495,last,False,Dr Anne Rosemary Halbert|W567612495
Dr Annette Lisa Pearce,A5113596658,W2038285085,middle,False,Dr Annette Lisa Pearce|W2038285085
Dr Annette Lisa Pearce,A5113596658,W1936187827,last,False,Dr Annette Lisa Pearce|W1936187827
Dr Annette Lisa Pearce,A5113596658,W2013461086,first,True,Dr Annette Lisa Pearce|W2013461086
Dr Annette Lisa Pearce,A5113596658,W2972503236,middle,False,Dr Annette Lisa Pearce|W2972503236
Dr Annette Lisa Pearce,A5113596658,W3041926519,first,True,Dr Annette Lisa Pearce|W3041926519
Dr Annette Rachel Hamori Wegman,A5031958269,W2112162449,last,False,Dr Annette Rachel Hamori Wegman|W2112162449
Dr Annette Rachel Hamori Wegman,A5031958269,W2080908614,middle,False,Dr Annette Rachel Hamori Wegman|W2080908614
Dr Annette Rachel Hamori Wegman,A5031958269,W2040072803,middle,False,Dr Annette Rachel Hamori Wegman|W2040072803
Dr Annika  Smith,A5055174077,W1915485383,first,False,Dr Annika  Smith|W1915485383
Dr Annika  Smith,A5055174077,W2045875902,first,True,Dr Annika  Smith|W2045875902
Dr Annika  Smith,A5055174077,W2036096173,middle,False,Dr Annika  Smith|W2036096173
Dr Annika  Smith,A5055174077,W2043246976,last,False,Dr Annika  Smith|W2043246976
Dr Annika  Smith,A5055174077,W4410306522,last,False,Dr Annika  Smith|W4410306522
Dr Annika  Smith,A5055174077,W7160998057,first,False,Dr Annika  Smith|W7160998057
Dr Anosha  Yazdabadi,A5112395904,W2129242136,first,True,Dr Anosha  Yazdabadi|W2129242136
Dr Anosha  Yazdabadi,A5112395904,W2070492314,first,True,Dr Anosha  Yazdabadi|W2070492314
Dr Anosha  Yazdabadi,A5112395904,W4403787904,middle,False,Dr Anosha  Yazdabadi|W4403787904
Dr Anosha  Yazdabadi,A5112395904,W99018395,middle,False,Dr Anosha  Yazdabadi|W99018395
Dr Anosha  Yazdabadi,A5112395904,W1983535428,first,False,Dr Anosha  Yazdabadi|W1983535428
Dr Anosha  Yazdabadi,A5112395904,W2899296662,middle,False,Dr Anosha  Yazdabadi|W2899296662
Dr Anosha  Yazdabadi,A5112395904,W4317513083,last,True,Dr Anosha  Yazdabadi|W4317513083
Dr Anthea Frances Mulcahy,A5011620047,W2742661323,first,False,Dr Anthea Frances Mulcahy|W2742661323
Dr Anthea Frances Mulcahy,A5011620047,W2468497723,last,True,Dr Anthea Frances Mulcahy|W2468497723
Dr Anthea Frances Mulcahy,A5011620047,W2683719248,first,False,Dr Anthea Frances Mulcahy|W2683719248
Dr Anthea Frances Mulcahy,A5011620047,W4223597997,middle,False,Dr Anthea Frances Mulcahy|W4223597997
Dr Anthea Frances Mulcahy,A5011620047,W2808185427,last,False,Dr Anthea Frances Mulcahy|W2808185427
Dr Antoinette  Ciconte,A5060567618,W2013637218,first,False,Dr Antoinette  Ciconte|W2013637218
Dr Antoinette  Ciconte,A5060567618,W4319825951,middle,False,Dr Antoinette  Ciconte|W4319825951
Dr Antoinette  Ciconte,A5060567618,W2062769695,first,True,Dr Antoinette  Ciconte|W2062769695
Dr Antoinette  Ciconte,A5060567618,W3033402401,middle,False,Dr Antoinette  Ciconte|W3033402401
Dr Antoinette  Ciconte,A5060567618,W4410079553,middle,False,Dr Antoinette  Ciconte|W4410079553
Dr Antoinette  Ciconte,A5060567618,W1967079439,first,True,Dr Antoinette  Ciconte|W1967079439
Dr Antoinette  Ciconte,A5060567618,W2152267747,first,True,Dr Antoinette  Ciconte|W2152267747
Dr Antoinette  Ciconte,A5060567618,W2416666588,last,False,Dr Antoinette  Ciconte|W2416666588
Dr Antoinette  Ciconte,A5060567618,W2417125521,middle,False,Dr Antoinette  Ciconte|W2417125521
Dr Antoinette  Ciconte,A5060567618,W4411715068,middle,False,Dr Antoinette  Ciconte|W4411715068
Dr Antonia Maria Laino,A5075245713,W2801196247,middle,False,Dr Antonia Maria Laino|W2801196247
Dr Antonia Maria Laino,A5075245713,W2897726216,middle,False,Dr Antonia Maria Laino|W2897726216
Dr Antonia Maria Laino,A5075245713,W2783725269,first,False,Dr Antonia Maria Laino|W2783725269
Dr Antonia Maria Laino,A5075245713,W3214749627,middle,False,Dr Antonia Maria Laino|W3214749627
Dr Antonia Maria Laino,A5075245713,W2767810577,middle,False,Dr Antonia Maria Laino|W2767810577
Dr Antonia Maria Laino,A5075245713,W2897867407,first,True,Dr Antonia Maria Laino|W2897867407
Dr Antonia Maria Laino,A5075245713,W2807908912,middle,False,Dr Antonia Maria Laino|W2807908912
Dr Antonia Maria Laino,A5075245713,W2917230699,middle,False,Dr Antonia Maria Laino|W2917230699
Dr Antonia Maria Laino,A5075245713,W4394319217,middle,False,Dr Antonia Maria Laino|W4394319217
Dr Arabella Helen Wallett,A5079840138,W2155678620,first,True,Dr Arabella Helen Wallett|W2155678620
Dr Arabella Helen Wallett,A5079840138,W4379095154,first,True,Dr Arabella Helen Wallett|W4379095154
Dr Arabella Helen Wallett,A5079840138,W1986894215,middle,False,Dr Arabella Helen Wallett|W1986894215
Dr Arabella Helen Wallett,A5079840138,W1913523113,first,True,Dr Arabella Helen Wallett|W1913523113
Dr Arabella Helen Wallett,A5079840138,W2272047465,first,True,Dr Arabella Helen Wallett|W2272047465
Dr Arabella Helen Wallett,A5079840138,W2965850782,middle,False,Dr Arabella Helen Wallett|W2965850782
Dr Arabella Helen Wallett,A5079840138,W2050274608,last,False,Dr Arabella Helen Wallett|W2050274608
Dr Arabella Helen Wallett,A5079840138,W3117339766,first,False,Dr Arabella Helen Wallett|W3117339766
Dr Arabella Helen Wallett,A5079840138,W7134042795,last,False,Dr Arabella Helen Wallett|W7134042795
Dr Arabella Helen Wallett,A5079840138,W7135222145,last,False,Dr Arabella Helen Wallett|W7135222145
Dr Arabella Helen Wallett,A5079840138,W7164382913,last,False,Dr Arabella Helen Wallett|W7164382913
Dr Artiene Hagob John Tatian,A5030580904,W2901570132,middle,False,Dr Artiene Hagob John Tatian|W2901570132
Dr Artiene Hagob John Tatian,A5030580904,W2981072385,middle,False,Dr Artiene Hagob John Tatian|W2981072385
Dr Artiene Hagob John Tatian,A5030580904,W4292951974,first,False,Dr Artiene Hagob John Tatian|W4292951974
Dr Artiene Hagob John Tatian,A5030580904,W4402786447,middle,False,Dr Artiene Hagob John Tatian|W4402786447
Dr Artiene Hagob John Tatian,A5030580904,W4400138808,last,True,Dr Artiene Hagob John Tatian|W4400138808
Dr Artiene Hagob John Tatian,A5030580904,W4408542508,middle,False,Dr Artiene Hagob John Tatian|W4408542508
Dr Artiene Hagob John Tatian,A5030580904,W4403114247,last,False,Dr Artiene Hagob John Tatian|W4403114247
Dr Artiene Hagob John Tatian,A5030580904,W2622210804,middle,False,Dr Artiene Hagob John Tatian|W2622210804
Dr Artiene Hagob John Tatian,A5030580904,W4317615537,middle,False,Dr Artiene Hagob John Tatian|W4317615537
Dr Artiene Hagob John Tatian,A5030580904,W4242457955,first,False,Dr Artiene Hagob John Tatian|W4242457955
